env,algorithm,run,trial,mc_mean,mc_stddev,cvar_regret,optimal_action_hit,catastrophic_count
risky_shortcut_gridworld,PATSO,2,13000,-100.86499999999999,1.9941560348822511,0,1,200
risky_shortcut_gridworld,PATSO,2,14000,-100.255,9.3044526542929908,0,1,199
risky_shortcut_gridworld,PATSO,2,15000,-100.87,1.8843710545847301,0,1,200
risky_shortcut_gridworld,PATSO,2,16000,-100.925,2.1382787893313902,0,1,200
risky_shortcut_gridworld,PATSO,2,17000,-100.76000000000001,1.4466735366377739,0,1,200
risky_shortcut_gridworld,PATSO,2,18000,-100.965,2.0059647236085243,0,1,200
risky_shortcut_gridworld,PATSO,2,19000,-100.355,9.3877379125952398,0,1,199
risky_shortcut_gridworld,PATSO,2,20000,-100.97499999999999,2.6380240435354909,0,1,200
risky_shortcut_gridworld,PATSO,2,21000,-100.90000000000001,1.8701570621704349,0,1,200
risky_shortcut_gridworld,PATSO,2,22000,-101.08499999999999,2.2456602480670917,0,1,200
risky_shortcut_gridworld,PATSO,2,23000,-101.09999999999999,2.6618465650142977,0,1,200
risky_shortcut_gridworld,PATSO,2,24000,-101.02500000000001,2.2538353687318673,0,1,200
risky_shortcut_gridworld,PATSO,2,25000,-101,1.7792777033753453,0,1,200
risky_shortcut_gridworld,PATSO,2,26000,-100.265,8.8331704103049802,0,1,199
risky_shortcut_gridworld,PATSO,2,27000,-100.155,9.0947538580597911,0,1,199
risky_shortcut_gridworld,PATSO,2,28000,-101.05,2.3398449461148716,0,1,200
risky_shortcut_gridworld,PATSO,2,29000,-100.895,2.1650432005624052,0,1,200
risky_shortcut_gridworld,PATSO,2,30000,-101.015,2.0992401113798578,0,1,200
